0.001000	-0.000062	0.000079	-0.000021	0.000006	-0.000002	0.000000	-0.000000	0.000000	
0.010235	-0.006512	0.008257	-0.002212	0.000593	-0.000159	0.000043	-0.000011	0.000003	
0.037517	-0.088159	0.112706	-0.031339	0.008661	-0.002379	0.000650	-0.000178	0.000051	
0.080894	-0.463690	0.673076	-0.288608	0.106317	-0.035745	0.011274	-0.003398	0.001044	
0.098448	-0.766140	1.233585	-0.674695	0.285573	-0.105086	0.035261	-0.011083	0.003499	
0.117592	-1.250762	2.273469	-1.567769	0.775174	-0.314483	0.112449	-0.036876	0.011963	
0.132511	-1.715842	3.364430	-2.693417	1.540731	-0.690230	0.261630	-0.088915	0.029488	
0.146485	-2.123401	4.366198	-3.902259	2.591447	-1.334521	0.549098	-0.194950	0.066280	
0.159319	-2.424419	5.058454	-4.847834	3.684228	-2.206846	1.025264	-0.387685	0.136027	
0.171578	-2.646451	5.487223	-5.461248	4.623364	-3.197392	1.720592	-0.715858	0.262852	
0.183711	-2.814723	5.742660	-5.802124	5.322981	-4.159310	2.601206	-1.239332	0.487388	
0.196138	-2.945090	5.885820	-5.960343	5.776789	-4.970605	3.582787	-1.983294	0.872104	
0.208642	-3.040720	5.944112	-5.993890	6.023060	-5.545495	4.484460	-2.873115	1.460798	
0.221501	-3.105553	5.932415	-5.940277	6.131686	-5.897328	5.210648	-3.806004	2.251286	
0.234830	-3.136757	5.847068	-5.807558	6.142039	-6.080655	5.721406	-4.646002	3.173860	
0.248391	-3.127031	5.675107	-5.587539	6.068355	-6.143705	6.020521	-5.296495	4.067759	
0.262692	-3.061950	5.377326	-5.234418	5.889116	-6.111060	6.164690	-5.761262	4.834709	
0.279482	-2.894280	4.833014	-4.602012	5.493056	-5.943697	6.182082	-6.082745	5.485108	
0.298021	-2.574107	3.965307	-3.582018	4.722269	-5.526371	6.036370	-6.256655	5.986220	
0.316511	-2.144202	2.939460	-2.358166	3.573226	-4.720931	5.644501	-6.294372	6.377838	
0.333415	-1.701694	2.106059	-1.377789	2.346388	-3.598444	4.942050	-6.184160	6.710145	
0.348624	-1.271729	1.583598	-0.852337	1.364440	-2.451781	3.983471	-5.892654	7.009030	
0.363011	-0.876477	1.334149	-0.716734	0.736905	-1.503792	2.892581	-5.430530	7.290833	
0.377009	-0.557819	1.345667	-0.908576	0.461737	-0.859215	1.876487	-4.892523	7.551770	
0.391176	-0.349555	1.604077	-1.394601	0.501980	-0.529635	1.065955	-4.327482	7.768565	
0.407913	-0.282371	2.126484	-2.249637	0.956888	-0.506350	0.418943	-3.691182	7.950260	
0.425899	-0.393917	2.787517	-3.363280	1.941072	-0.890902	0.019538	-3.083650	8.089247	
0.443226	-0.598884	3.383223	-4.451467	3.299404	-1.718642	-0.125258	-2.593140	8.224383	
0.458018	-0.832213	3.771215	-5.166154	4.488744	-2.671411	-0.065193	-2.260654	8.371530	
0.472276	-1.104304	4.027561	-5.528133	5.395116	-3.600604	0.065850	-2.015974	8.560358	
0.487424	-1.420291	4.173666	-5.599893	6.056701	-4.427345	0.165365	-1.852597	8.838370	
0.504541	-1.760721	4.175900	-5.396830	6.468739	-5.106177	0.243779	-1.831661	9.265893	
0.525017	-2.066949	3.965542	-4.868059	6.577009	-5.647079	0.411561	-2.074544	9.875839	
0.546765	-2.230342	3.593924	-4.090006	6.316591	-6.040092	0.792186	-2.637419	10.438035	
0.563091	-2.265002	3.278965	-3.412875	5.908703	-6.234349	1.183948	-3.199437	10.678721	
0.579805	-2.261143	2.948151	-2.657571	5.317666	-6.311412	1.618313	-3.818134	10.727145	
0.596746	-2.218470	2.683138	-1.871336	4.417990	-6.173188	2.064186	-4.413868	10.578495	
0.613067	-2.138018	2.563895	-1.199952	3.261286	-5.781188	2.484768	-4.914333	10.284111	
0.628753	-2.048975	2.566088	-0.755187	2.127200	-5.210608	2.843670	-5.327100	9.907837	
0.643292	-1.971215	2.635568	-0.595775	1.290126	-4.566108	3.070781	-5.645634	9.495741	
0.659768	-1.898277	2.770421	-0.689857	0.696593	-3.787182	3.173903	-5.940127	8.976371	
0.678241	-1.836713	2.991047	-1.091955	0.431258	-2.935603	3.161221	-6.230667	8.407961	
0.696724	-1.765564	3.304001	-1.852466	0.553461	-2.188832	3.129309	-6.548332	7.949608	
0.716272	-1.606306	3.744210	-3.123224	1.158763	-1.610190	3.145263	-7.014144	7.661328	
0.734230	-1.310985	4.125792	-4.446719	1.969695	-1.323347	3.237089	-7.648454	7.631039	
0.749337	-0.944717	4.260257	-5.341707	2.646833	-1.249583	3.363830	-8.357066	7.801201	
0.765666	-0.501030	4.167435	-6.003218	3.343095	-1.284447	3.531759	-9.248780	8.154256	
0.782438	-0.106189	3.908527	-6.356246	4.006093	-1.431338	3.750813	-10.172404	8.583798	
0.799470	0.180070	3.545085	-6.300962	4.548076	-1.705717	4.040921	-10.985212	8.940008	
0.818832	0.415673	3.067004	-5.814841	4.887418	-2.034576	4.402900	-11.658591	9.176150	
0.838273	0.547567	2.485704	-4.806243	4.739556	-2.136319	4.638468	-12.024096	9.273891	
0.854912	0.450210	1.860407	-3.350959	4.174675	-1.936162	4.598813	-12.074252	9.291985	
0.866602	0.213082	1.529849	-2.261528	3.696812	-1.657827	4.401046	-11.959047	9.283198	
0.877160	-0.103528	1.481852	-1.498585	3.329754	-1.364623	4.107373	-11.756616	9.269066	
0.889039	-0.522487	1.752647	-0.957352	3.020119	-1.073373	3.681060	-11.442029	9.258153	
0.903135	-1.029756	2.427540	-0.687065	2.796441	-0.880065	3.120249	-11.000417	9.267979	
0.918120	-1.543398	3.388194	-0.708791	2.737044	-0.889846	2.549469	-10.517847	9.311603	
0.931213	-1.972811	4.233051	-0.811151	2.837690	-1.074676	2.133028	-10.115641	9.367128	
0.944977	-2.380827	4.953963	-0.848112	3.053956	-1.450466	1.829783	-9.709954	9.432003	
0.961061	-2.780336	5.517509	-0.714603	3.343180	-2.109553	1.675283	-9.231816	9.510456	
0.979381	-3.128739	5.859692	-0.341583	3.601140	-3.059220	1.711298	-8.665683	9.603609	
0.997876	-3.356928	5.945995	0.220539	3.733679	-4.041439	1.861123	-8.126921	9.711083	
1.012992	-3.416785	5.714455	0.926315	3.619463	-4.724522	2.082850	-7.753525	9.798221	
