0	0.025	0.04330127019	0	0.15	0.08660254038	0	0.225	0.04330127019	0
0.001	0.025	0.04330127019	0	0.15	0.08660254038	0	0.225	0.04330127019	0
0.002	0.02500238852	0.04329989109	0	0.150004777	0.08659978218	0	0.2250023885	0.04329989109	0
0.003	0.02500716533	0.04329713249	0	0.1500143307	0.08659426499	0	0.2250071653	0.04329713249	0
0.004	0.0250143302	0.04329299348	0	0.1500286604	0.08658598696	0	0.2250143302	0.04329299348	0
0.005	0.02502388291	0.0432874726	0	0.1500477658	0.0865749452	0	0.2250238829	0.0432874726	0
0.006	0.02503582322	0.04328056788	0	0.1500716464	0.08656113575	0	0.2250358232	0.04328056788	0
0.007	0.0250501509	0.0432722768	0	0.1501003018	0.08654455361	0	0.2250501509	0.0432722768	0
0.008	0.02506686572	0.04326259635	0	0.1501337314	0.0865251927	0	0.2250668657	0.04326259635	0
0.009	0.02508596744	0.04325152295	0	0.1501719349	0.08650304591	0	0.2250859674	0.04325152295	0
0.01	0.0251074558	0.04323905252	0	0.1502149116	0.08647810504	0	0.2251074558	0.04323905252	0
0.011	0.02513133057	0.04322518044	0	0.1502626611	0.08645036087	0	0.2251313306	0.04322518044	0
0.012	0.02515759147	0.04320990154	0	0.1503151829	0.08641980309	0	0.2251575915	0.04320990154	0
0.013	0.02518623824	0.04319321016	0	0.1503724765	0.08638642031	0	0.2251862382	0.04319321016	0
0.014	0.02521727058	0.04317510005	0	0.1504345412	0.08635020011	0	0.2252172706	0.04317510005	0
0.015	0.02525068819	0.04315556449	0	0.1505013764	0.08631112897	0	0.2252506882	0.04315556449	0
0.016	0.02528649074	0.04313459616	0	0.1505729815	0.08626919232	0	0.2252864907	0.04313459616	0
0.017	0.0253246779	0.04311218725	0	0.1506493558	0.08622437449	0	0.2253246779	0.04311218725	0
0.018	0.02536524929	0.04308832937	0	0.1507304986	0.08617665875	0	0.2253652493	0.04308832937	0
0.019	0.02540820451	0.04306301364	0	0.150816409	0.08612602728	0	0.2254082045	0.04306301364	0
