0	0.025	0.04330127019	0	0.15	0.08660254038	0	0.225	0.04330127019	0
0.001	0.02500119428	0.04330058065	0	0.1500023886	0.0866011613	0	0.2250011943	0.04330058065	0
0.002	0.02500477711	0.04329851177	0	0.1500095542	0.08659702354	0	0.2250047771	0.04329851177	0
0.003	0.02501074851	0.04329506276	0	0.150021497	0.08659012551	0	0.2250107485	0.04329506276	0
0.004	0.02501910846	0.04329023229	0	0.1500382169	0.08658046459	0	0.2250191085	0.04329023229	0
0.005	0.02502985696	0.04328401853	0	0.1500597139	0.08656803707	0	0.225029857	0.04328401853	0
0.006	0.02504299402	0.0432764191	0	0.150085988	0.08655283821	0	0.225042994	0.0432764191	0
0.007	0.02505851962	0.0432674311	0	0.1501170392	0.08653486221	0	0.2250585196	0.0432674311	0
0.008	0.02507643376	0.0432570511	0	0.1501528675	0.0865141022	0	0.2250764338	0.0432570511	0
0.009	0.02509673642	0.04324527513	0	0.1501934728	0.08649055026	0	0.2250967364	0.04324527513	0
0.01	0.02511942757	0.04323209871	0	0.1502388551	0.08646419741	0	0.2251194276	0.04323209871	0
0.011	0.02514450719	0.0432175168	0	0.1502890144	0.0864350336	0	0.2251445072	0.0432175168	0
0.012	0.02517197523	0.04320152385	0	0.1503439505	0.0864030477	0	0.2251719752	0.04320152385	0
0.013	0.02520183164	0.04318411377	0	0.1504036633	0.08636822754	0	0.2252018316	0.04318411377	0
0.014	0.02523407635	0.04316527992	0	0.1504681527	0.08633055985	0	0.2252340763	0.04316527992	0
0.015	0.02526870926	0.04314501515	0	0.1505374185	0.08629003031	0	0.2252687093	0.04314501515	0
0.016	0.02530573026	0.04312331175	0	0.1506114605	0.0862466235	0	0.2253057303	0.04312331175	0
0.017	0.02534513922	0.04310016146	0	0.1506902784	0.08620032293	0	0.2253451392	0.04310016146	0
0.018	0.02538693597	0.04307555551	0	0.1507738719	0.08615111102	0	0.225386936	0.04307555551	0
0.019	0.02543112031	0.04304948455	0	0.1508622406	0.0860989691	0	0.2254311203	0.04304948455	0
0.02	0.02547769201	0.04302193871	0	0.150955384	0.08604387741	0	0.225477692	0.04302193871	0
0.021	0.02552665079	0.04299290755	0	0.1510533016	0.08598581509	0	0.2255266508	0.04299290755	0
0.022	0.02557799635	0.04296238009	0	0.1511559927	0.08592476018	0	0.2255779963	0.04296238009	0
0.023	0.0256317283	0.0429303448	0	0.1512634566	0.0858606896	0	0.2256317283	0.0429303448	0
0.024	0.02568784623	0.04289678958	0	0.1513756925	0.08579357916	0	0.2256878462	0.04289678958	0
0.025	0.02574634965	0.04286170178	0	0.1514926993	0.08572340357	0	0.2257463496	0.04286170178	0
0.026	0.02580723801	0.0428250682	0	0.151614476	0.08565013639	0	0.225807238	0.0428250682	0
0.027	0.02587051071	0.04278687504	0	0.1517410214	0.08557375008	0	0.2258705107	0.04278687504	0
0.028	0.02593616704	0.04274710797	0	0.1518723341	0.08549421593	0	0.225936167	0.04274710797	0
0.029	0.02600420622	0.04270575206	0	0.1520084124	0.08541150412	0	0.2260042062	0.04270575206	0
0.03	0.02607462739	0.04266279183	0	0.1521492548	0.08532558365	0	0.2260746274	0.04266279183	0
0.031	0.02614742958	0.04261821121	0	0.1522948592	0.08523642241	0	0.2261474296	0.04261821121	0
0.032	0.02622261172	0.04257199354	0	0.1524452234	0.08514398709	0	0.2262226117	0.04257199354	0
0.033	0.02630017264	0.04252412161	0	0.1526003453	0.08504824323	0	0.2263001726	0.04252412161	0
0.034	0.02638011103	0.0424745776	0	0.1527602221	0.08494915519	0	0.226380111	0.0424745776	0
0.035	0.02646242547	0.04242334308	0	0.1529248509	0.08484668616	0	0.2264624255	0.04242334308	0
0.036	0.0265471144	0.04237039907	0	0.1530942288	0.08474079814	0	0.2265471144	0.04237039907	0
0.037	0.0266341761	0.04231572596	0	0.1532683522	0.08463145191	0	0.2266341761	0.04231572596	0
0.038	0.02672360874	0.04225930354	0	0.1534472175	0.08451860709	0	0.2267236087	0.04225930354	0
0.039	0.02681541027	0.04220111103	0	0.1536308205	0.08440222205	0	0.2268154103	0.04220111103	0
0.04	0.02690957852	0.04214112699	0	0.153819157	0.08428225397	0	0.2269095785	0.04214112699	0
0.041	0.02700611111	0.0420793294	0	0.1540122222	0.0841586588	0	0.2270061111	0.0420793294	0
0.042	0.02710500546	0.04201569562	0	0.1542100109	0.08403139125	0	0.2271050055	0.04201569562	0
0.043	0.02720625882	0.04195020239	0	0.1544125176	0.08390040479	0	0.2272062588	0.04195020239	0
0.044	0.0273098682	0.04188282582	0	0.1546197364	0.08376565165	0	0.2273098682	0.04188282582	0
0.045	0.02741583038	0.0418135414	0	0.1548316608	0.0836270828	0	0.2274158304	0.0418135414	0
0.046	0.02752414193	0.04174232397	0	0.1550482839	0.08348464795	0	0.2275241419	0.04174232397	0
0.047	0.02763479916	0.04166914777	0	0.1552695983	0.08333829553	0	0.2276347992	0.04166914777	0
0.048	0.02774779809	0.04159398636	0	0.1554955962	0.08318797272	0	0.2277477981	0.04159398636	0
0.049	0.02786313451	0.04151681268	0	0.155726269	0.08303362537	0	0.2278631345	0.04151681268	0
0.05	0.02798080389	0.04143759903	0	0.1559616078	0.08287519807	0	0.2279808039	0.04143759903	0
0.051	0.02810080141	0.04135631705	0	0.1562016028	0.0827126341	0	0.2281008014	0.04135631705	0
0.052	0.02822312195	0.04127293771	0	0.1564462439	0.08254587543	0	0.2282231219	0.04127293771	0
0.053	0.02834776002	0.04118743136	0	0.15669552	0.08237486271	0	0.22834776	0.04118743136	0
0.054	0.02847470983	0.04109976764	0	0.1569494197	0.08219953528	0	0.2284747098	0.04109976764	0
0.055	0.02860396519	0.04100991557	0	0.1572079304	0.08201983115	0	0.2286039652	0.04100991557	0
0.056	0.02873551957	0.04091784348	0	0.1574710391	0.08183568696	0	0.2287355196	0.04091784348	0
0.057	0.02886936601	0.04082351903	0	0.157738732	0.08164703806	0	0.228869366	0.04082351903	0
0.058	0.02900549718	0.04072690921	0	0.1580109944	0.08145381841	0	0.2290054972	0.04072690921	0
0.059	0.02914390528	0.04062798032	0	0.1582878106	0.08125596064	0	0.2291439053	0.04062798032	0
0.06	0.02928458211	0.040526698	0	0.1585691642	0.08105339599	0	0.2292845821	0.040526698	0
0.061	0.02942751898	0.04042302718	0	0.158855038	0.08084605437	0	0.229427519	0.04042302718	0
0.062	0.02957270672	0.04031693214	0	0.1591454134	0.08063386428	0	0.2295727067	0.04031693214	0
0.063	0.02972013567	0.04020837644	0	0.1594402713	0.08041675287	0	0.2297201357	0.04020837644	0
0.064	0.02986979565	0.04009732295	0	0.1597395913	0.0801946459	0	0.2298697956	0.04009732295	0
0.065	0.03002167593	0.03998373388	0	0.1600433519	0.07996746775	0	0.2300216759	0.03998373388	0
0.066	0.03017576522	0.0398675707	0	0.1603515304	0.0797351414	0	0.2301757652	0.0398675707	0
0.067	0.03033205166	0.03974879422	0	0.1606641033	0.07949758844	0	0.2303320517	0.03974879422	0
0.068	0.03049052278	0.03962736454	0	0.1609810456	0.07925472908	0	0.2304905228	0.03962736454	0
0.069	0.03065116549	0.03950324106	0	0.161302331	0.07900648212	0	0.2306511655	0.03950324106	0
0.07	0.03081396603	0.03937638248	0	0.1616279321	0.07875276496	0	0.230813966	0.03937638248	0
0.071	0.03097891	0.03924674681	0	0.16195782	0.07849349362	0	0.23097891	0.03924674681	0
0.072	0.03114598229	0.03911429135	0	0.1622919646	0.07822858269	0	0.2311459823	0.03911429135	0
0.073	0.03131516705	0.0389789727	0	0.1626303341	0.0779579454	0	0.2313151671	0.0389789727	0
0.074	0.03148644772	0.03884074677	0	0.1629728954	0.07768149355	0	0.2314864477	0.03884074677	0
0.075	0.03165980695	0.03869956879	0	0.1633196139	0.07739913757	0	0.2316598069	0.03869956879	0
0.076	0.03183522659	0.03855539324	0	0.1636704532	0.07711078649	0	0.2318352266	0.03855539324	0
0.077	0.03201268767	0.03840817397	0	0.1640253753	0.07681634795	0	0.2320126877	0.03840817397	0
0.078	0.03219217039	0.0382578641	0	0.1643843408	0.07651572821	0	0.2321921704	0.0382578641	0
0.079	0.03237365403	0.03810441608	0	0.1647473081	0.07620883216	0	0.232373654	0.03810441608	0
0.08	0.032557117	0.03794778166	0	0.165114234	0.07589556331	0	0.232557117	0.03794778166	0
0.081	0.03274253676	0.03778791191	0	0.1654850735	0.07557582383	0	0.2327425368	0.03778791191	0
0.082	0.03292988979	0.03762475726	0	0.1658597796	0.07524951451	0	0.2329298898	0.03762475726	0
0.083	0.03311915159	0.03745826741	0	0.1662383032	0.07491653483	0	0.2331191516	0.03745826741	0
0.084	0.03331029664	0.03728839146	0	0.1666205933	0.07457678291	0	0.2333102966	0.03728839146	0
0.085	0.03350329835	0.0371150778	0	0.1670065967	0.07423015559	0	0.2335032983	0.0371150778	0
0.086	0.03369812903	0.03693827419	0	0.1673962581	0.07387654838	0	0.233698129	0.03693827419	0
0.087	0.03389475987	0.03675792776	0	0.1677895197	0.07351585552	0	0.2338947599	0.03675792776	0
0.088	0.03409316093	0.03657398499	0	0.1681863219	0.07314796998	0	0.2340931609	0.03657398499	0
0.089	0.03429330104	0.03638639174	0	0.1685866021	0.07277278349	0	0.234293301	0.03638639174	0
0.09	0.03449514783	0.03619509327	0	0.1689902957	0.07239018653	0	0.2344951478	0.03619509327	0
0.091	0.03469866766	0.03600003421	0	0.1693973353	0.07200006841	0	0.2346986677	0.03600003421	0
0.092	0.0349038256	0.03580115862	0	0.1698076512	0.07160231724	0	0.2349038256	0.03580115862	0
0.093	0.03511058538	0.03559840999	0	0.1702211708	0.07119681999	0	0.2351105854	0.03559840999	0
0.094	0.03531890937	0.03539173125	0	0.1706378187	0.07078346249	0	0.2353189094	0.03539173125	0
0.095	0.03552875854	0.03518106475	0	0.1710575171	0.0703621295	0	0.2355287585	0.03518106475	0
0.096	0.03574009238	0.03496635235	0	0.1714801848	0.0699327047	0	0.2357400924	0.03496635235	0
0.097	0.03595286894	0.03474753538	0	0.1719057379	0.06949507076	0	0.2359528689	0.03474753538	0
0.098	0.03616704473	0.03452455467	0	0.1723340895	0.06904910935	0	0.2361670447	0.03452455467	0
0.099	0.0363825747	0.0342973506	0	0.1727651494	0.0685947012	0	0.2363825747	0.0342973506	0
0.1	0.03659941219	0.03406586308	0	0.1731988244	0.06813172615	0	0.2365994122	0.03406586308	0
0.101	0.03681750893	0.03383003158	0	0.1736350179	0.06766006315	0	0.2368175089	0.03383003158	0
0.102	0.03703681492	0.03358979518	0	0.1740736298	0.06717959036	0	0.2370368149	0.03358979518	0
0.103	0.03725727849	0.03334509259	0	0.174514557	0.06669018517	0	0.2372572785	0.03334509259	0
0.104	0.03747884616	0.03309586213	0	0.1749576923	0.06619172426	0	0.2374788462	0.03309586213	0
0.105	0.03770146268	0.03284204184	0	0.1754029254	0.06568408367	0	0.2377014627	0.03284204184	0
0.106	0.03792507092	0.03258356942	0	0.1758501418	0.06516713883	0	0.2379250709	0.03258356942	0
0.107	0.03814961187	0.03232038233	0	0.1762992237	0.06464076466	0	0.2381496119	0.03232038233	0
0.108	0.0383750246	0.0320524178	0	0.1767500492	0.0641048356	0	0.2383750246	0.0320524178	0
0.109	0.03860124619	0.03177961284	0	0.1772024924	0.06355922569	0	0.2386012462	0.03177961284	0
0.11	0.03882821169	0.03150190434	0	0.1776564234	0.06300380867	0	0.2388282117	0.03150190434	0
0.111	0.0390558541	0.03121922901	0	0.1781117082	0.06243845803	0	0.2390558541	0.03121922901	0
0.112	0.03928410431	0.03093152354	0	0.1785682086	0.06186304707	0	0.2392841043	0.03093152354	0
