0.16	-61.60963864	64.2099977
0.161	-62.10339521	65.43444528
0.162	-62.59639446	66.66627161
0.163	-63.08872227	67.9051442
0.164	-63.58046767	69.15072415
0.165	-64.0717228	70.40266624
0.166	-64.56258275	71.66061912
0.167	-65.05314545	72.92422545
0.168	-65.54351156	74.19312198
0.169	-66.03378436	75.46693977
0.17	-66.52406957	76.74530427
0.171	-67.01447533	78.02783552
0.172	-67.50511199	79.31414824
0.173	-67.99609205	80.60385202
0.174	-68.48752998	81.89655144
0.175	-68.97954216	83.19184625
0.176	-69.47224671	84.4893315
0.177	-69.9657634	85.78859769
0.178	-70.46021347	87.08923094
0.179	-70.95571954	88.39081315
0.18	-71.45240548	89.69292215
0.181	-71.95039625	90.99513187
0.182	-72.44981776	92.29701249
0.183	-72.95079673	93.59813063
0.184	-73.45346057	94.89804952
0.185	-73.95793717	96.19632917
0.186	-74.46435479	97.49252654
0.187	-74.97284185	98.78619574
0.188	-75.4835268	100.0768882
0.189	-75.99653791	101.364153
0.19	-76.51200311	102.6475366
0.191	-77.03004977	103.9265839
0.192	-77.55080452	105.2008375
0.193	-78.07439301	106.4698386
0.194	-78.60093975	107.7331269
0.195	-79.13056781	108.9902409
0.196	-79.66339865	110.2407182
0.197	-80.19955183	111.4840956
0.198	-80.73914477	112.7199097
0.199	-81.28229253	113.9476965
0.2	-81.82910744	115.1669926
0.201	-82.37969895	116.3773344
0.202	-82.93417323	117.5782596
0.203	-83.49263293	118.7693062
0.204	-84.0551769	119.9500141
0.205	-84.62189982	121.1199243
0.206	-85.19289195	122.27858
0.207	-85.76823875	123.4255266
0.208	-86.34802061	124.5603122
0.209	-86.93231252	125.6824877
0.21	-87.52118372	126.7916077
0.211	-88.11469737	127.8872301
0.212	-88.71291027	128.9689174
0.213	-89.31587251	130.0362363
0.214	-89.92362715	131.0887586
0.215	-90.53620991	132.1260616
0.216	-91.15364889	133.1477281
0.217	-91.77596427	134.1533473
0.218	-92.40316803	135.1425151
0.219	-93.03526367	136.1148345
0.22	-93.67224599	137.0699159
0.221	-94.31410083	138.0073779
0.222	-94.9608049	138.9268474
0.223	-95.61232555	139.8279601
0.224	-96.26862063	140.7103612
0.225	-96.92963833	141.5737056
0.226	-97.59531709	142.4176582
0.227	-98.2655855	143.2418948
0.228	-98.94036225	144.0461018
0.229	-99.6195561	144.8299773
0.23	-100.3030659	145.5932312
0.231	-100.9907806	146.3355854
0.232	-101.6825794	147.0567742
0.233	-102.3783318	147.7565452
0.234	-103.0778976	148.4346586
0.235	-103.7811274	149.0908885
0.236	-104.4878626	149.7250224
0.237	-105.1979355	150.3368621
0.238	-105.9111698	150.9262233
0.239	-106.6273811	151.4929364
0.24	-107.3463765	152.0368462
0.241	-108.0679559	152.5578124
0.242	-108.7919116	153.0557093
0.243	-109.5180291	153.5304266
0.244	-110.2460876	153.9818686
0.245	-110.9758602	154.409955
0.246	-111.7071146	154.8146206
0.247	-112.4396133	155.195815
0.248	-113.1731145	155.5535033
0.249	-113.9073725	155.8876653
0.25	-114.6421379	156.1982958
0.251	-115.3771586	156.4854044
0.252	-116.1121802	156.7490154
0.253	-116.8469463	156.9891676
0.254	-117.5811994	157.2059143
0.255	-118.3146813	157.3993225
0.256	-119.0471335	157.5694736
0.257	-119.7782981	157.7164623
0.258	-120.5079179	157.8403968
0.259	-121.2357374	157.9413987
0.26	-121.9615028	158.0196019
0.261	-122.6849629	158.0751532
0.262	-123.4058693	158.1082114
0.263	-124.1239771	158.1189473
0.264	-124.8390452	158.1075429
0.265	-125.5508368	158.0741916
0.266	-126.2591198	158.0190973
0.267	-126.963667	157.9424743
0.268	-127.6642569	157.844547
0.269	-128.3606736	157.7255491
0.27	-129.0527072	157.5857236
0.271	-129.7401545	157.4253219
0.272	-130.4228185	157.2446041
0.273	-131.1005095	157.0438379
0.274	-131.7730447	156.8232982
0.275	-132.4402486	156.5832673
0.276	-133.1019532	156.3240338
0.277	-133.7579982	156.0458922
0.278	-134.408231	155.749143
0.279	-135.0525065	155.4340916
0.28	-135.6906879	155.1010484
0.281	-136.3226462	154.750328
0.282	-136.9482602	154.3822488
0.283	-137.5674168	153.9971329
0.284	-138.1800107	153.5953052
0.285	-138.7859445	153.1770933
0.286	-139.3851288	152.742827
0.287	-139.9774816	152.2928379
0.288	-140.5629287	151.827459
0.289	-141.1414035	151.3470243
0.29	-141.7128464	150.8518683
0.291	-142.2772054	150.342326
0.292	-142.8344353	149.818732
0.293	-143.3844979	149.2814205
0.294	-143.9273617	148.730725
0.295	-144.4630015	148.1669778
0.296	-144.9913986	147.5905096
0.297	-145.5125402	147.0016496
0.298	-146.0264194	146.4007246
0.299	-146.5330349	145.7880592
0.3	-147.0323908	145.1639756
0.301	-147.5244962	144.5287928
0.302	-148.0093654	143.8828268
0.303	-148.487017	143.2263903
0.304	-148.9574742	142.5597925
0.305	-149.4207645	141.8833386
0.306	-149.8769189	141.1973302
0.307	-150.3259727	140.5020645
0.308	-150.7679641	139.7978346
0.309	-151.2029348	139.0849289
0.31	-151.6309295	138.3636316
0.311	-152.0519956	137.634222
0.312	-152.466183	136.8969746
0.313	-152.873544	136.152159
0.314	-153.274133	135.4000398
0.315	-153.6680064	134.6408767
0.316	-154.0552221	133.8749239
0.317	-154.4358397	133.1024309
0.318	-154.8099201	132.3236415
0.319	-155.1775253	131.5387945
0.32	-155.5387184	130.7481233
0.321	-155.8935632	129.9518561
0.322	-156.2421243	129.1502156
0.323	-156.5844666	128.3434193
0.324	-156.9206556	127.5316793
0.325	-157.2507568	126.7152025
0.326	-157.5748361	125.8941903
0.327	-157.8929591	125.0688391
0.328	-158.2051914	124.2393399
0.329	-158.5115983	123.4058785
0.33	-158.8122449	122.5686358
0.331	-159.1071955	121.7277871
0.332	-159.3965142	120.8835033
0.333	-159.6802644	120.0359497
0.334	-159.9585087	119.185287
0.335	-160.2313089	118.3316711
0.336	-160.498726	117.4752528
0.337	-160.7608202	116.6161785
0.338	-161.0176506	115.7545897
0.339	-161.2692751	114.8906235
0.34	-161.5157509	114.0244124
0.341	-161.7571337	113.1560844
0.342	-161.9934783	112.2857633
0.343	-162.224838	111.4135688
0.344	-162.4512652	110.539616
0.345	-162.6728108	109.6640163
0.346	-162.8895244	108.7868769
0.347	-163.1014542	107.9083012
0.348	-163.3086471	107.0283887
0.349	-163.5111488	106.1472353
0.35	-163.7090032	105.2649331
0.351	-163.9022531	104.3815707
0.352	-164.0909398	103.4972334
0.353	-164.275103	102.612003
0.354	-164.4547811	101.7259579
0.355	-164.6300109	100.8391735
0.356	-164.8008279	99.95172215
0.357	-164.9672659	99.06367305
0.358	-165.1293573	98.17509256
0.359	-165.287133	97.28604423
0.36	-165.4406223	96.39658888
0.361	-165.5898533	95.50678469
0.362	-165.7348521	94.61668729
0.363	-165.8756437	93.72634988
0.364	-166.0122514	92.83582328
0.365	-166.144697	91.94515604
0.366	-166.2730008	91.05439453
0.367	-166.3971816	90.16358304
0.368	-166.5172567	89.27276383
0.369	-166.6332416	88.38197728
0.37	-166.7451508	87.49126192
0.371	-166.8529968	86.60065455
0.372	-166.9567909	85.71019033
0.373	-167.0565427	84.81990287
0.374	-167.1522603	83.92982428
0.375	-167.2439504	83.03998531
0.376	-167.331618	82.15041542
0.377	-167.4152667	81.26114286
0.378	-167.4948986	80.37219475
0.379	-167.5705141	79.4835972
0.38	-167.6421123	78.59537536
0.381	-167.7096905	77.70755354
0.382	-167.7732448	76.82015528
0.383	-167.8327695	75.93320345
0.384	-167.8882575	75.04672031
0.385	-167.9397001	74.16072764
0.386	-167.9870871	73.27524681
0.387	-168.0304066	72.39029885
0.388	-168.0696454	71.50590457
0.389	-168.1047885	70.62208463
0.39	-168.1358194	69.73885964
0.391	-168.1627203	68.85625023
0.392	-168.1854713	67.97427719
0.393	-168.2040514	67.0929615
0.394	-168.2184378	66.21232445
0.395	-168.2286061	65.33238774
0.396	-168.2345303	64.45317356
0.397	-168.2361828	63.57470468
0.398	-168.2335344	62.69700456
0.399	-168.2265543	61.82009742
0.4	-168.2152101	60.94400835
0.401	-168.1994675	60.06876342
0.402	-168.179291	59.19438974
0.403	-168.1546431	58.32091558
0.404	-168.1254847	57.44837044
0.405	-168.0917751	56.57678522
0.406	-168.0534719	55.70619221
0.407	-168.0105311	54.83662527
0.408	-167.9629069	53.96811992
0.409	-167.9105519	53.10071339
0.41	-167.853417	52.23444478
0.411	-167.7914513	51.36935513
0.412	-167.7246025	50.50548752
0.413	-167.6528162	49.64288716
0.414	-167.5760366	48.78160156
0.415	-167.4942062	47.92168052
0.416	-167.4072657	47.06317634
0.417	-167.3151542	46.20614385
0.418	-167.2178092	45.35064055
0.419	-167.1151665	44.4967267
0.42	-167.0071601	43.64446543
0.421	-166.8937227	42.79392282
0.422	-166.774785	41.94516802
0.423	-166.6502765	41.09827337
0.424	-166.520125	40.25331447
0.425	-166.3842567	39.41037026
0.426	-166.2425963	38.56952319
0.427	-166.0950672	37.73085926
0.428	-165.9415911	36.89446813
0.429	-165.7820888	36.06044322
0.43	-165.6164792	35.2288818
0.431	-165.4446804	34.39988509
0.432	-165.266609	33.57355832
0.433	-165.0821805	32.75001086
0.434	-164.8913095	31.92935626
0.435	-164.6939094	31.11171238
0.436	-164.4898927	30.29720142
0.437	-164.2791712	29.48595
0.438	-164.0616557	28.67808927
0.439	-163.8372567	27.87375494
0.44	-163.6058839	27.07308734
0.441	-163.3674467	26.2762315
0.442	-163.1218542	25.48333719
0.443	-162.8690152	24.69455894
0.444	-162.6088386	23.91005614
0.445	-162.3412335	23.12999302
0.446	-162.0661089	22.35453869
0.447	-161.7833746	21.58386718
0.448	-161.4929409	20.81815745
0.449	-161.1947185	20.05759336
0.45	-160.8886196	19.30236373
0.451	-160.574557	18.55266227
0.452	-160.2524451	17.80868763
0.453	-159.9221999	17.0706433
0.454	-159.5837387	16.33873763
0.455	-159.2369811	15.61318377
0.456	-158.8818488	14.89419963
0.457	-158.5182658	14.18200778
0.458	-158.1461586	13.47683545
0.459	-157.7654567	12.77891438
0.46	-157.3760926	12.08848077
0.461	-156.9780022	11.40577519
0.462	-156.5711247	10.73104245
0.463	-156.1554035	10.06453149
0.464	-155.7307858	9.406495263
0.465	-155.297223	8.757190609
0.466	-154.8546713	8.116878095
0.467	-154.4030915	7.485821877
0.468	-153.9424495	6.864289539
0.469	-153.4727167	6.252551927
0.47	-152.9938696	5.650882978
0.471	-152.5058909	5.059559539
0.472	-152.0087689	4.478861181
0.473	-151.5024986	3.909070006
0.474	-150.987081	3.350470449
0.475	-150.462524	2.803349077
0.476	-149.9288423	2.267994378
0.477	-149.3860577	1.744696552
0.478	-148.8341994	1.233747292
0.479	-148.2733038	0.7354395703
0.48	-147.703415	0.2500674136
0.481	-147.124585	-0.2220743188
0.482	-146.5368735	-0.6806901605
0.483	-145.9403485	-1.125484264
0.484	-145.335086	-1.556160625
0.485	-144.7211703	-1.972423317
0.486	-144.0986942	-2.373976709
0.487	-143.4677589	-2.7605257
0.488	-142.8284742	-3.131775942
0.489	-142.1809583	-3.487434068
0.49	-141.5253383	-3.827207916
0.491	-140.8617498	-4.150806754
0.492	-140.1903371	-4.457941504
0.493	-139.5112533	-4.748324963
0.494	-138.82466	-5.021672024
0.495	-138.1307274	-5.277699903
0.496	-137.4296344	-5.516128351
0.497	-136.7215684	-5.736679882
0.498	-136.0067252	-5.93907999
0.499	-135.2853089	-6.123057369
0.5	-134.5575319	-6.288344139
0.501	-133.8236146	-6.434676067
0.502	-133.0837856	-6.561792791
0.503	-132.338281	-6.669438052
0.504	-131.5873447	-6.757359919
0.505	-130.8312282	-6.825311024
0.506	-130.0701898	-6.873048804
0.507	-129.3044953	-6.900335736
0.508	-128.534417	-6.906939587
0.509	-127.7602338	-6.892633668
0.51	-126.9822307	-6.857197087
0.511	-126.2006989	-6.800415017
0.512	-125.415935	-6.722078962
0.513	-124.6282409	-6.621987035
0.514	-123.8379237	-6.499944244
0.515	-123.0452948	-6.355762776
0.516	-122.2506698	-6.1892623
0.517	-121.4543683	-6.000270265
0.518	-120.6567129	-5.78862221
0.519	-119.8580293	-5.55416208
0.52	-119.0586455	-5.296742545
0.521	-118.2588915	-5.016225325
0.522	-117.4590986	-4.712481514
0.523	-116.6595989	-4.385391914
0.524	-115.8607249	-4.034847361
0.525	-115.0628089	-3.660749062
0.526	-114.2661822	-3.263008917
0.527	-113.4711746	-2.841549849
0.528	-112.678114	-2.396306121
0.529	-111.8873255	-1.927223651
0.53	-111.0991307	-1.434260318
0.531	-110.3138474	-0.9173862467
0.532	-109.5317886	-0.3765840969
0.533	-108.7532622	0.1881506805
0.534	-107.9785698	0.7768095943
0.535	-107.2080066	1.389370889
0.536	-106.4418605	2.025799339
0.537	-105.6804114	2.686046073
0.538	-104.9239308	3.37004842
0.539	-104.1726808	4.077729784
0.54	-103.4269142	4.80899955
0.541	-102.6868731	5.563753024
0.542	-101.952789	6.341871401
0.543	-101.224882	7.143221768
0.544	-100.5033605	7.967657144
0.545	-99.78842069	8.815016557
0.546	-99.08024613	9.685125149
0.547	-98.37900751	10.57779432
0.548	-97.68486232	11.49282192
0.549	-96.99795461	12.42999245
0.55	-96.31841479	13.38907729
0.551	-95.64635953	14.36983505
0.552	-94.98189164	15.37201178
0.553	-94.32510009	16.39534139
0.554	-93.67605996	17.43954596
0.555	-93.03483258	18.50433617
0.556	-92.40146564	19.58941167
0.557	-91.77599333	20.69446153
0.558	-91.15843662	21.81916468
0.559	-90.54880347	22.96319036
0.56	-89.94708919	24.12619861
0.561	-89.35327673	25.30784071
0.562	-88.76733713	26.50775969
0.563	-88.18922987	27.72559077
0.564	-87.61890334	28.96096191
0.565	-87.05629532	30.21349423
0.566	-86.50133345	31.4828025
0.567	-85.9539357	32.76849561
0.568	-85.41401098	34.07017704
0.569	-84.88145954	35.38744529
0.57	-84.35617361	36.71989429
0.571	-83.83803786	38.06711391
0.572	-83.32692996	39.42869025
0.573	-82.8227211	40.80420613
0.574	-82.3252765	42.19324143
0.575	-81.83445595	43.59537342
0.576	-81.35011425	45.01017719
0.577	-80.87210175	46.43722587
0.578	-80.40026477	47.87609106
0.579	-79.93444609	49.32634303
0.58	-79.47448535	50.78755108
0.581	-79.02021946	52.25928375
0.582	-78.57148303	53.74110913
0.583	-78.12810868	55.23259505
0.584	-77.68992745	56.73330938
0.585	-77.25676906	58.24282016
0.586	-76.82846229	59.76069592
0.587	-76.4048352	61.28650578
0.588	-75.98571543	62.81981968
0.589	-75.57093045	64.36020861
0.59	-75.16030776	65.90724471
0.591	-74.75367509	67.46050149
0.592	-74.35086064	69.01955398
0.593	-73.95169317	70.58397888
0.594	-73.55600224	72.15335477
0.595	-73.16361828	73.72726217
0.596	-72.77437275	75.30528379
0.597	-72.38809824	76.88700461
0.598	-72.00462856	78.47201204
0.599	-71.62379885	80.0598961
0.6	-71.24544563	81.65024952
0.601	-70.86940689	83.24266788
0.602	-70.49552212	84.83674981
0.603	-70.12363239	86.43209704
0.604	-69.75358036	88.02831464
0.605	-69.38521036	89.62501108
0.606	-69.01836838	91.2217984
0.607	-68.65290214	92.81829236
0.608	-68.28866108	94.41411256
0.609	-67.9254964	96.0088826
0.61	-67.5632611	97.60223018
0.611	-67.20180995	99.19378728
0.612	-66.84099958	100.7831903
0.613	-66.48068843	102.3700801
0.614	-66.12073684	103.9541023
0.615	-65.76100704	105.5349072
0.616	-65.40136315	107.1121503
0.617	-65.04167129	108.6854919
0.618	-64.68179953	110.2545976
0.619	-64.32161796	111.8191384
0.62	-63.96099878	113.3787907
0.621	-63.59981625	114.9332365
0.622	-63.23794683	116.4821635
0.623	-62.87526918	118.0252654
0.624	-62.51166426	119.5622417
0.625	-62.14701538	121.092798
0.626	-61.78120827	122.6166463
0.627	-61.4141312	124.1335047
0.628	-61.04567501	125.643098
0.629	-60.67573324	127.1451574
0.63	-60.30420222	128.6394208
0.631	-59.9309812	130.125633
0.632	-59.55597242	131.6035457
0.633	-59.17908125	133.0729176
0.634	-58.80021634	134.5335145
0.635	-58.4192897	135.9851095
0.636	-58.03621687	137.4274831
0.637	-57.65091703	138.8604232
0.638	-57.26331318	140.2837252
0.639	-56.87333226	141.6971923
0.64	-56.48090528	143.1006355
0.641	-56.08596751	144.4938734
0.642	-55.68845862	145.8767327
0.643	-55.28832281	147.2490483
0.644	-54.88550897	148.6106631
0.645	-54.47997085	149.961428
0.646	-54.07166716	151.3012025
0.647	-53.66056178	152.6298544
0.648	-53.24662383	153.9472598
0.649	-52.82982783	155.2533035
0.65	-52.41015385	156.5478787
0.651	-51.98758759	157.8308872
0.652	-51.56212051	159.1022396
0.653	-51.13374991	160.3618552
0.654	-50.70247905	161.6096618
0.655	-50.26831721	162.8455961
0.656	-49.83127974	164.0696037
0.657	-49.39138814	165.2816387
0.658	-48.94867006	166.4816642
0.659	-48.50315937	167.6696517
0.66	-48.05489613	168.8455817
0.661	-47.60392658	170.0094434
0.662	-47.15030315	171.1612343
0.663	-46.69408438	172.3009607
0.664	-46.23533488	173.4286373
0.665	-45.77412526	174.5442872
0.666	-45.31053202	175.6479417
0.667	-44.84463747	176.7396403
0.668	-44.37652959	177.8194305
0.669	-43.90630188	178.8873677
0.67	-43.43405326	179.943515
0.671	-42.95988784	-179.0120569
0.672	-42.48391477	-177.9792701
0.673	-42.00624805	-176.9580392
0.674	-41.52700635	-175.9482722
0.675	-41.04631272	-174.94987
0.676	-40.56429447	-173.9627273
0.677	-40.08108286	-172.9867321
0.678	-39.59681289	-172.0217668
0.679	-39.11162308	-171.0677075
0.68	-38.62565519	-170.1244253
0.681	-38.13905398	-169.1917856
0.682	-37.65196694	-168.269649
0.683	-37.16454409	-167.3578713
0.684	-36.67693767	-166.4563038
0.685	-36.18930189	-165.5647937
0.686	-35.70179274	-164.6831844
0.687	-35.21456765	-163.8113156
0.688	-34.72778533	-162.9490237
0.689	-34.24160549	-162.096142
0.69	-33.75618861	-161.2525013
0.691	-33.27169572	-160.4179297
0.692	-32.78828819	-159.5922533
0.693	-32.30612749	-158.7752962
0.694	-31.82537502	-157.966881
0.695	-31.34619189	-157.1668287
0.696	-30.86873875	-156.3749594
0.697	-30.3931756	-155.5910925
0.698	-29.91966165	-154.8150465
0.699	-29.4483551	-154.0466397
0.7	-28.97941306	-153.2856903
0.701	-28.51299136	-152.5320168
0.702	-28.04924447	-151.7854377
0.703	-27.58832531	-151.0457722
0.704	-27.13038519	-150.3128405
0.705	-26.67557371	-149.5864634
0.706	-26.22403861	-148.866463
0.707	-25.77592575	-148.1526629
0.708	-25.33137899	-147.4448879
0.709	-24.89054014	-146.7429646
0.71	-24.45354887	-146.0467214
0.711	-24.02054269	-145.3559888
0.712	-23.59165689	-144.6705992
0.713	-23.16702447	-143.9903873
0.714	-22.74677614	-143.3151901
0.715	-22.33104029	-142.6448471
0.716	-21.91994293	-141.9792004
0.717	-21.51360769	-141.3180947
0.718	-21.11215584	-140.6613774
0.719	-20.71570621	-140.0088987
0.72	-20.32437525	-139.3605118
0.721	-19.93827697	-138.7160729
0.722	-19.55752301	-138.075441
0.723	-19.18222258	-137.4384783
0.724	-18.8124825	-136.8050501
0.725	-18.4484072	-136.1750248
0.726	-18.09009874	-135.5482741
0.727	-17.73765682	-134.9246727
0.728	-17.3911788	-134.3040987
0.729	-17.05075973	-133.6864334
0.73	-16.71649233	-133.0715613
0.731	-16.38846705	-132.4593702
0.732	-16.0667721	-131.849751
0.733	-15.75149343	-131.2425981
0.734	-15.4427148	-130.637809
0.735	-15.14051777	-130.0352843
0.736	-14.84498175	-129.4349281
0.737	-14.55618401	-128.8366473
0.738	-14.27419973	-128.2403522
0.739	-13.99910201	-127.6459562
0.74	-13.73096188	-127.0533758
0.741	-13.46984837	-126.4625303
0.742	-13.21582851	-125.8733425
0.743	-12.96896735	-125.2857376
0.744	-12.72932801	-124.6996441
0.745	-12.49697171	-124.1149933
0.746	-12.27195777	-123.5317193
0.747	-12.05434364	-122.9497588
0.748	-11.84418498	-122.3690516
0.749	-11.6415356	-121.7895397
0.75	-11.44644757	-121.2111681
0.751	-11.25897119	-120.633884
0.752	-11.07915504	-120.0576374
0.753	-10.907046	-119.4823803
0.754	-10.74268928	-118.9080675
0.755	-10.58612844	-118.3346558
0.756	-10.4374054	-117.7621042
0.757	-10.2965605	-117.190374
0.758	-10.1636325	-116.6194284
0.759	-10.0386586	-116.0492327
0.76	-9.921674475	-115.4797541
0.761	-9.812714291	-114.9109617
0.762	-9.711810728	-114.3428263
0.763	-9.618995003	-113.7753204
0.764	-9.534296891	-113.2084183
0.765	-9.457744745	-112.6420956
0.766	-9.389365517	-112.0763297
0.767	-9.329184776	-111.5110991
0.768	-9.277226731	-110.9463839
0.769	-9.233514246	-110.3821652
0.77	-9.198068859	-109.8184255
0.771	-9.170910802	-109.2551484
0.772	-9.152059015	-108.6923183
0.773	-9.141531163	-108.1299208
0.774	-9.139343654	-107.5679424
0.775	-9.145511652	-107.0063702
0.776	-9.16004909	-106.4451922
0.777	-9.182968689	-105.884397
0.778	-9.214281966	-105.3239738
0.779	-9.253999247	-104.7639124
0.78	-9.302129681	-104.2042028
0.781	-9.35868125	-103.6448356
0.782	-9.423660774	-103.0858016
0.783	-9.49707393	-102.5270918
0.784	-9.57892525	-101.9686973
0.785	-9.669218134	-101.4106094
0.786	-9.767954855	-100.8528193
0.787	-9.875136564	-100.2953181
0.788	-9.990763296	-99.73809695
0.789	-10.11483397	-99.18114654
0.79	-10.2473464	-98.62445739
0.791	-10.38829728	-98.06801966
0.792	-10.5376822	-97.51182304
0.793	-10.69549565	-96.95585677
0.794	-10.86173098	-96.40010948
0.795	-11.03638046	-95.84456919
0.796	-11.21943523	-95.28922319
0.797	-11.41088528	-94.734058
0.798	-11.6107195	-94.17905929
0.799	-11.81892563	-93.62421181
0.8	-12.03549028	-93.06949935
0.801	-12.26039887	-92.5149046
0.802	-12.49363569	-91.96040918
0.803	-12.73518382	-91.40599347
0.804	-12.98502517	-90.85163664
0.805	-13.24314041	-90.29731649
0.806	-13.50950903	-89.74300946
0.807	-13.78410923	-89.18869052
0.808	-14.066918	-88.63433309
0.809	-14.35791099	-88.07990903
0.81	-14.65706261	-87.52538852
